T1,T2,T3,T4,T5,T6,T7,T8,T9,T10,T11,T12,T13,T14,T15,T16,T17,T18,T19,T20
28.412,27.658,27.513,29.124,27.461,27.079,29.458,30.211,27.932,31.126,31.635,31.924,31.56,30.663,32.826,20.783,21.115,29.933,30.507,19.123
28.265,27.511,27.464,29.217,27.374,27.032,29.357,30.111,27.831,31.042,31.585,31.886,31.473,30.575,32.777,20.777,21.076,29.835,30.475,19.208
28.227,27.539,27.358,29.094,27.325,26.956,29.183,29.958,27.725,30.957,31.501,31.807,31.391,30.486,32.682,20.819,21.106,29.792,30.415,19.222
28.183,27.467,27.285,28.997,27.293,26.891,29.095,29.802,27.582,30.851,31.401,31.706,31.258,30.407,32.606,20.748,21.024,29.706,30.303,19.189
28.156,27.481,27.249,28.724,27.263,26.842,29.003,29.645,27.477,30.772,31.324,31.613,31.209,30.333,32.532,20.747,21.065,29.699,30.281,19.112
28.109,27.391,27.176,28.633,27.227,26.766,28.85,29.491,27.37,30.685,31.224,31.483,31.054,30.284,32.448,20.681,21.027,29.608,30.186,19.079
28.085,27.279,27.038,28.686,27.15,26.703,28.617,29.332,27.296,30.58,31.121,31.394,30.994,30.216,32.325,20.695,21.131,29.552,30.115,19.139
27.987,26.956,26.979,28.947,27.113,26.613,28.391,29.226,27.186,30.459,30.984,31.311,30.899,30.047,32.221,20.667,21.043,29.451,30.004,19.126
27.982,27.176,26.865,28.511,27.086,26.553,28.29,29.035,27.063,30.377,30.907,31.181,30.76,29.955,32.153,20.667,20.977,29.372,30.006,19.159
27.876,26.808,26.793,28.74,27.03,26.463,28.151,28.915,26.972,30.196,30.797,31.114,30.74,29.881,32.025,20.678,21.059,29.353,29.87,19.167
27.791,26.767,26.825,28.634,26.946,26.379,28.042,28.763,26.811,30.12,30.71,31.008,30.569,29.783,31.96,20.675,21.087,29.206,29.794,19.194
27.761,26.671,26.638,28.661,26.937,26.319,27.86,28.621,26.781,30.005,30.577,30.89,30.49,29.693,31.824,20.714,21.087,29.171,29.701,19.197
27.696,26.669,26.561,28.484,26.826,26.254,27.781,28.485,26.659,29.894,30.468,30.784,30.362,29.608,31.701,20.717,21.12,29.105,29.649,19.238
27.642,26.516,26.534,28.487,26.842,26.172,27.672,28.349,26.547,29.774,30.364,30.7,30.291,29.467,31.63,20.711,21.07,29.064,29.568,19.194
27.633,26.579,26.439,28.228,26.782,26.134,27.498,28.164,26.452,29.662,30.244,30.526,30.182,29.429,31.519,20.629,21.029,28.988,29.483,19.164
27.587,26.394,26.322,28.375,26.736,26.047,27.378,28.052,26.346,29.54,30.165,30.433,30.087,29.284,31.399,20.664,21.034,28.896,29.404,19.172
27.491,26.261,26.271,28.307,26.682,25.957,27.282,27.918,26.219,29.416,30.041,30.328,30,29.23,31.293,20.714,21.045,28.83,29.342,19.183
27.429,26.218,26.257,28.184,26.582,25.883,27.195,27.788,26.094,29.337,29.971,30.233,29.88,29.154,31.23,20.741,21.032,28.713,29.273,19.247
27.413,26.342,26.049,28.016,26.57,25.867,26.956,27.619,26.041,29.238,29.839,30.068,29.787,29.056,31.099,20.686,21.059,28.618,29.156,19.236
27.387,26.293,26.002,27.878,26.549,25.798,26.834,27.492,25.961,29.165,29.739,29.988,29.684,28.99,31.007,20.675,21.059,28.592,29.099,19.194
27.273,26.302,25.971,27.746,26.47,25.728,26.694,27.377,25.843,29.07,29.663,29.862,29.564,28.952,30.909,20.673,21.122,28.465,28.977,19.282
27.321,26.213,25.898,27.848,26.481,25.704,26.615,27.271,25.807,28.933,29.533,29.766,29.497,28.811,30.789,20.713,21.091,28.41,28.924,19.292
27.246,26.126,25.839,27.724,26.407,25.629,26.516,27.127,25.676,28.831,29.439,29.665,29.375,28.781,30.721,20.715,21.066,28.369,28.842,19.322
27.205,25.902,25.788,27.847,26.337,25.549,26.354,27.024,25.629,28.732,29.37,29.567,29.315,28.669,30.604,20.71,21.141,28.197,28.695,19.295
27.176,26.033,25.713,27.616,26.312,25.502,26.262,26.88,25.495,28.662,29.257,29.432,29.165,28.547,30.517,20.655,21.003,28.18,28.69,19.21
27.087,25.57,25.666,27.358,26.201,25.369,26.155,26.77,25.393,28.503,29.149,29.311,29.032,28.511,30.391,20.682,20.981,28.102,28.586,19.174
27.134,25.757,25.728,27.559,26.237,25.517,26.049,26.638,25.313,28.394,29.059,29.213,28.934,28.416,30.291,20.677,20.929,27.988,28.466,19.27
27.284,25.918,25.842,27.673,26.302,25.65,25.916,26.54,25.237,28.326,28.972,29.107,28.895,28.391,30.209,20.677,20.986,27.903,28.409,19.336
27.359,26.06,26.007,27.821,26.408,25.747,25.797,26.43,25.171,28.267,28.889,29.034,28.844,28.345,30.149,20.724,21.033,27.842,28.33,19.3
27.451,26.161,26.089,27.859,26.467,25.859,25.723,26.376,25.157,28.216,28.845,28.955,28.803,28.326,30.092,20.806,21.256,27.799,28.27,19.245
27.504,26.161,26.083,27.973,26.468,25.919,25.643,26.288,25.096,28.168,28.803,28.919,28.748,28.258,30.048,20.768,21.047,27.794,28.243,19.309
27.536,26.273,26.159,28.028,26.528,25.966,25.602,26.25,25.08,28.13,28.768,28.875,28.729,28.217,30.007,20.743,21.08,27.745,28.235,19.311
27.596,26.275,26.253,28.12,26.565,26.039,25.571,26.232,25.057,28.109,28.726,28.836,28.697,28.247,29.972,20.702,20.997,27.692,28.183,19.32
27.587,26.362,26.258,28.153,26.574,26.061,25.595,26.194,25.04,28.066,28.698,28.778,28.702,28.206,29.942,20.685,20.951,27.652,28.134,19.273
27.636,26.384,26.285,28.213,26.587,26.101,25.568,26.188,25.046,28.055,28.674,28.765,28.691,28.247,29.95,20.702,21.055,27.613,28.082,19.278
27.626,26.457,26.28,28.224,26.587,26.129,25.563,26.172,25.038,28.041,28.663,28.746,28.667,28.212,29.926,20.729,21.052,27.608,28.069,19.303
27.675,26.482,26.318,28.311,26.634,26.129,25.601,26.164,25.027,28.03,28.649,28.724,28.659,28.171,29.899,20.696,21.025,27.578,28.052,19.27
27.694,26.455,26.34,28.289,26.606,26.164,25.579,26.153,25.024,27.987,28.625,28.708,28.667,28.168,29.871,20.707,21.011,27.57,28.012,19.328
27.734,26.474,26.364,28.33,26.639,26.175,25.574,26.164,25.048,27.995,28.598,28.667,28.661,28.201,29.879,20.74,21.05,27.524,27.987,19.402
27.694,26.55,26.34,28.322,26.65,26.216,25.563,26.145,25.038,27.984,28.584,28.675,28.661,28.193,29.888,20.693,21.008,27.526,28.003,19.289
27.762,26.566,26.402,28.354,26.672,26.248,25.56,26.161,25.078,27.981,28.554,28.642,28.656,28.184,29.836,20.693,21.017,27.518,27.987,19.292
27.745,26.515,26.391,28.379,26.68,26.232,25.571,26.175,25.067,27.979,28.559,28.626,28.637,28.171,29.847,20.671,20.964,27.526,27.982,19.339
27.751,26.564,26.41,28.338,26.688,26.251,25.582,26.161,25.084,27.927,28.549,28.623,28.62,28.184,29.852,20.677,21.006,27.545,27.998,19.386
27.773,26.604,26.446,28.382,26.68,26.27,25.666,26.177,25.076,27.951,28.53,28.626,28.637,28.168,29.83,20.724,21.014,27.504,27.963,19.43
27.794,26.574,26.435,28.379,26.685,26.278,25.701,26.175,25.084,27.943,28.538,28.62,28.604,28.171,29.82,20.71,21.008,27.524,27.952,19.411
27.792,26.572,26.473,28.346,26.691,26.267,25.745,26.185,25.111,27.927,28.532,28.615,28.612,28.152,29.82,20.729,21.058,27.553,27.941,19.232
27.827,26.596,26.446,28.398,26.691,26.297,25.791,26.202,25.119,27.941,28.491,28.599,28.596,28.16,29.817,20.68,20.995,27.513,27.905,19.245
27.83,26.637,26.462,28.466,26.702,26.308,25.797,26.194,25.152,27.935,28.475,28.59,28.596,28.154,29.82,20.674,21.028,27.483,27.941,19.298
27.794,26.632,26.462,28.447,26.718,26.3,25.824,26.204,25.136,27.919,28.491,28.596,28.599,28.154,29.811,20.71,21.022,27.499,27.949,19.342
27.833,26.645,26.457,28.379,26.726,26.303,25.865,26.229,25.116,27.93,28.448,28.596,28.58,28.179,29.795,20.765,21.014,27.543,27.941,19.427
27.808,26.67,26.481,28.452,26.726,26.322,25.903,26.221,25.141,27.911,28.456,28.574,28.58,28.146,29.795,20.757,21.008,27.526,27.938,19.344
27.811,26.662,26.481,28.436,26.726,26.36,25.903,26.221,25.165,27.905,28.448,28.577,28.58,28.152,29.811,20.768,21.132,27.515,27.897,19.273
27.846,26.664,26.563,28.452,26.729,26.355,25.96,26.245,25.163,27.919,28.407,28.58,28.61,28.146,29.801,20.757,21.072,27.504,27.908,19.3
27.838,26.716,26.522,28.488,26.718,26.357,25.963,26.24,25.198,27.938,28.421,28.574,28.62,28.163,29.787,20.726,21.044,27.529,27.911,19.331
27.849,26.711,26.528,28.466,26.764,26.39,26.009,26.283,25.198,27.935,28.426,28.569,28.596,28.157,29.817,20.693,20.951,27.521,27.908,19.339
27.887,26.672,26.574,28.504,26.745,26.363,26.069,26.259,25.201,27.938,28.418,28.577,28.577,28.133,29.792,20.726,20.992,27.524,27.911,19.317
27.841,26.683,26.568,28.471,26.767,26.39,26.039,26.278,25.179,27.946,28.402,28.55,28.615,28.16,29.806,20.68,20.959,27.534,27.905,19.32
27.879,26.721,26.547,28.466,26.734,26.39,26.075,26.303,25.182,27.943,28.41,28.566,28.61,28.179,29.803,20.693,20.951,27.496,27.892,19.361
27.838,26.732,26.62,28.531,26.77,26.412,26.118,26.3,25.215,27.949,28.407,28.571,28.648,28.182,29.801,20.713,21.033,27.515,27.856,19.276
27.887,26.724,26.59,28.45,26.775,26.425,26.126,26.322,25.217,27.962,28.393,28.571,28.612,28.16,29.806,20.726,21.058,27.573,27.911,19.278
27.914,26.741,26.62,28.477,26.775,26.436,26.183,26.324,25.261,27.962,28.393,28.593,28.623,28.195,29.809,20.784,21.099,27.583,27.93,19.366
27.89,26.806,26.628,28.539,26.74,26.436,26.197,26.338,25.288,27.984,28.402,28.59,28.65,28.236,29.83,20.812,21.132,27.562,27.916,19.391
27.931,26.806,26.653,28.49,26.791,26.466,26.192,26.368,25.307,27.998,28.429,28.593,28.656,28.22,29.844,20.773,21.088,27.556,27.933,19.388
27.911,26.79,26.653,28.518,26.791,26.461,26.271,26.379,25.34,28.02,28.412,28.593,28.672,28.258,29.85,20.795,21.135,27.567,27.924,19.377
27.909,26.839,26.653,28.51,26.827,26.496,26.227,26.373,25.34,28.033,28.423,28.599,28.688,28.255,29.882,20.773,21.113,27.545,27.941,19.397
27.95,26.814,26.628,28.515,26.819,26.493,26.271,26.403,25.356,28.06,28.41,28.626,28.688,28.263,29.882,20.798,21.094,27.605,27.963,19.408
27.947,26.858,26.664,28.602,26.835,26.515,26.306,26.428,25.37,28.041,28.426,28.629,28.718,28.304,29.877,20.759,21.055,27.597,27.963,19.394
27.952,26.825,26.672,28.523,26.846,26.534,26.377,26.441,25.353,28.066,28.445,28.645,28.737,28.299,29.918,20.781,21.025,27.654,27.979,19.336
27.96,26.863,26.715,28.602,26.846,26.545,26.371,26.463,25.375,28.096,28.448,28.645,28.757,28.367,29.928,20.834,21.121,27.57,27.954,19.298
27.98,26.885,26.702,28.542,26.865,26.523,26.431,26.48,25.421,28.107,28.461,28.686,28.748,28.329,29.945,20.779,21.058,27.627,27.963,19.325
28.007,26.896,26.696,28.58,26.873,26.545,26.499,26.49,25.419,28.12,28.451,28.71,28.795,28.386,29.972,20.823,21.041,27.673,27.987,19.386
27.963,26.871,26.754,28.556,26.884,26.562,26.556,26.512,25.416,28.134,28.472,28.697,28.792,28.34,30.018,20.765,20.975,27.69,27.982,19.344
27.999,26.896,26.764,28.605,26.881,26.594,26.551,26.534,25.451,28.153,28.481,28.713,28.819,28.35,29.988,20.737,20.94,27.66,28.003,19.276
27.977,26.888,26.797,28.648,26.908,26.608,26.578,26.531,25.46,28.169,28.497,28.743,28.844,28.364,30.035,20.713,20.973,27.668,28.022,19.298
27.999,26.904,26.751,28.599,26.911,26.589,26.619,26.569,25.462,28.213,28.497,28.762,28.863,28.44,30.043,20.732,21.066,27.701,28.039,19.267
27.985,26.882,26.8,28.591,26.917,26.608,26.687,26.588,25.484,28.229,28.505,28.765,28.901,28.432,30.059,20.737,20.97,27.717,28.052,19.331
28.048,26.98,26.789,28.629,26.938,26.619,26.728,26.602,25.511,28.232,28.527,28.787,28.912,28.449,30.078,20.762,21.006,27.752,28.071,19.311
28.007,26.956,26.819,28.621,26.955,26.641,26.793,26.64,25.555,28.267,28.557,28.822,28.953,28.489,30.111,20.718,21.039,27.76,28.063,19.358
28.072,26.915,26.857,28.654,26.968,26.66,26.823,26.651,25.555,28.27,28.57,28.841,28.974,28.517,30.144,20.704,21.008,27.73,28.082,19.344
28.094,26.999,26.827,28.697,26.96,26.665,26.804,26.678,25.588,28.308,28.565,28.866,28.969,28.53,30.152,20.715,21.039,27.739,28.12,19.339
28.121,26.967,26.882,28.73,26.982,26.695,26.777,26.703,25.596,28.371,28.587,28.898,29.034,28.582,30.187,20.715,21.006,27.769,28.14,19.339
28.067,27.043,26.846,28.7,26.987,26.73,26.81,26.697,25.634,28.398,28.628,28.923,29.042,28.604,30.214,20.784,21.141,27.79,28.123,19.245
28.097,27.002,26.862,28.706,26.998,26.714,26.829,26.744,25.686,28.414,28.625,28.944,29.089,28.636,30.233,20.718,21.044,27.782,28.134,19.204
28.099,27.084,26.873,28.738,27.034,26.747,26.875,26.774,25.694,28.447,28.636,28.969,29.111,28.601,30.263,20.74,21.171,27.82,28.156,19.171
28.105,27.048,26.901,28.755,27.028,26.73,26.935,26.795,25.754,28.461,28.674,28.993,29.157,28.68,30.318,20.826,21.237,27.853,28.213,19.333
28.151,27.084,26.941,28.782,27.034,26.777,26.921,26.833,25.756,28.496,28.679,29.021,29.162,28.718,30.342,20.817,21.176,27.869,28.205,19.427
28.135,27.097,26.963,28.793,27.056,26.774,26.954,26.858,25.797,28.55,28.687,29.037,29.228,28.734,30.326,20.809,21.19,27.861,28.243,19.435
28.159,27.146,26.974,28.804,27.08,26.768,26.951,26.866,25.83,28.575,28.726,29.064,29.222,28.748,30.4,20.787,21.105,27.869,28.248,19.358
28.186,27.086,27.012,28.828,27.096,26.812,27.041,26.896,25.843,28.58,28.758,29.102,29.266,28.773,30.419,20.798,21.088,27.878,28.262,19.298
28.214,27.075,27.004,28.795,27.105,26.82,27.025,26.91,25.854,28.635,28.78,29.121,29.285,28.789,30.454,20.743,21.061,27.883,28.281,19.353
28.219,27.182,27.029,28.795,27.124,26.828,27.068,26.948,25.868,28.638,28.788,29.17,29.326,28.832,30.457,20.746,21.163,27.905,28.276,19.309
28.233,27.179,27.042,28.907,27.118,26.847,27.145,26.972,25.939,28.692,28.802,29.195,29.38,28.854,30.522,20.848,21.27,27.97,28.287,19.311
28.274,27.206,27.059,28.842,27.151,26.856,27.221,27.002,25.944,28.714,28.837,29.203,29.337,28.862,30.528,20.806,21.121,28.022,28.333,19.314
28.274,27.193,27.075,28.94,27.156,26.875,27.21,27.013,25.982,28.73,28.864,29.247,29.407,28.871,30.579,20.823,21.185,27.995,28.355,19.278
28.26,27.198,27.099,28.945,27.17,26.896,27.292,27.062,25.991,28.752,28.873,29.268,29.424,28.917,30.601,20.806,21.16,28.06,28.344,19.331
28.276,27.247,27.05,28.942,27.178,26.905,27.368,27.054,26.02,28.776,28.903,29.301,29.475,28.917,30.631,20.815,21.168,28.074,28.379,19.311
28.268,27.25,27.108,28.972,27.2,26.935,27.425,27.095,26.037,28.806,28.916,29.326,29.47,28.952,30.664,20.803,21.118,28.112,28.406,19.325
28.304,27.236,27.132,28.932,27.203,26.943,27.501,27.117,26.061,28.839,28.973,29.386,29.5,28.947,30.718,20.792,21.11,28.163,28.469,19.245
28.325,27.261,27.173,28.994,27.233,26.945,27.493,27.157,26.094,28.866,28.995,29.386,29.554,28.985,30.721,20.754,21.102,28.166,28.496,19.306
28.334,27.277,27.148,29.005,27.23,26.965,27.463,27.171,26.116,28.899,29.031,29.413,29.576,29.039,30.756,20.762,21.132,28.142,28.502,19.366
28.366,27.261,27.181,29.038,27.254,26.978,27.455,27.198,26.138,28.951,29.031,29.454,29.617,29.088,30.775,20.831,21.201,28.147,28.502,19.424
28.363,27.334,27.197,29.092,27.298,27.019,27.482,27.228,26.197,28.97,29.066,29.462,29.663,29.099,30.841,20.795,21.179,28.144,28.543,19.399
28.407,27.34,27.206,29.087,27.298,27.024,27.507,27.239,26.187,29,29.093,29.514,29.663,29.097,30.857,20.776,21.152,28.163,28.526,19.355
28.426,27.312,27.263,29.081,27.309,27.043,27.558,27.272,26.217,29.027,29.088,29.554,29.685,29.14,30.903,20.834,21.212,28.234,28.559,19.336
28.448,27.402,27.219,29.081,27.331,27.043,27.621,27.324,26.249,29.049,29.118,29.587,29.726,29.14,30.936,20.787,21.176,28.256,28.594,19.265
28.462,27.397,27.249,29.147,27.35,27.068,27.594,27.324,26.276,29.09,29.172,29.609,29.769,29.178,30.963,20.762,21.135,28.259,28.621,19.311
28.445,27.375,27.263,29.128,27.366,27.049,27.665,27.348,26.279,29.125,29.175,29.639,29.788,29.214,30.98,20.787,21.154,28.33,28.654,19.309
28.491,27.383,27.306,29.155,27.363,27.076,27.744,27.381,26.298,29.133,29.229,29.652,29.808,29.208,31.034,20.787,21.132,28.351,28.679,19.287
28.491,27.481,27.314,29.188,27.407,27.079,27.782,27.405,26.32,29.163,29.235,29.699,29.862,29.241,31.031,20.779,21.127,28.37,28.7,19.322
28.521,27.514,27.304,29.231,27.41,27.12,27.784,27.413,26.323,29.218,29.278,29.729,29.854,29.216,31.064,20.718,21.025,28.354,28.695,19.262
28.505,27.465,27.344,29.226,27.423,27.136,27.839,27.462,26.353,29.22,29.308,29.756,29.889,29.282,31.121,20.704,21.105,28.387,28.717,19.243
28.549,27.481,27.35,29.223,27.437,27.128,27.893,27.465,26.383,29.272,29.316,29.794,29.957,29.309,31.143,20.704,21.152,28.417,28.76,19.212
28.535,27.508,27.393,29.272,27.445,27.161,27.942,27.495,26.421,29.28,29.363,29.821,29.955,29.339,31.184,20.757,21.165,28.428,28.755,19.19
28.609,27.53,27.347,29.315,27.464,27.166,27.91,27.536,26.459,29.294,29.382,29.857,30.006,29.377,31.197,20.715,21.132,28.43,28.785,19.234
28.6,27.544,27.402,29.299,27.464,27.177,27.948,27.563,26.459,29.34,29.39,29.892,30.012,29.382,31.257,20.74,21.121,28.49,28.831,19.24
28.603,27.751,27.415,29.61,27.502,27.207,27.978,27.582,26.486,29.384,29.461,29.949,30.055,29.361,31.293,20.693,21.113,28.517,28.869,19.303
28.489,27.538,27.249,29.356,27.464,27.065,27.937,27.547,26.505,29.386,29.442,29.938,30.096,29.361,31.284,20.721,21.174,28.555,28.842,19.289
28.32,27.506,27.02,29.019,27.317,26.872,27.893,27.525,26.451,29.346,29.469,29.938,30.006,29.293,31.287,20.704,21.08,28.466,28.864,19.254
28.249,27.35,26.955,28.831,27.216,26.714,27.768,27.438,26.399,29.346,29.439,29.87,29.968,29.303,31.255,20.718,21.124,28.477,28.837,19.237
28.124,26.967,26.756,28.877,27.129,26.542,27.635,27.359,26.377,29.267,29.355,29.829,29.914,29.279,31.154,20.74,21.171,28.457,28.785,19.284
